Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Max Snow Depth (cm),City_Ізюм,City_Бахмут,City_Богодухів,City_Біловодськ,City_Великий Бурлук,City_Губиниха,City_Дебальцеве,City_Дніпро,City_Донецьк,City_Запоріжжя,City_Коломак,City_Комісарівка,City_Красноград,City_Куп’янськ,City_Лозова,City_Луганськ,City_Маріуполь,City_Нікополь,City_Павлоград,City_Покровськ,City_Пришиб,City_Сватове,City_Синельникове,City_Слобожанське,City_Харків,City_Чаплине,Year,Month,Total Precipitation (mm)
0.7367371668940551,1.1811976673798683,0.14120691267030272,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,4,0.2324705882352941
1.5536417109372191,1.4150434095649558,0.7700217024540913,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,5,0.25176470588235295
-1.497246688244393,-1.025721524491893,-0.9592189694513272,0.8166666666666667,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,0.28517647058823525
0.31994913421897153,0.6696601063499897,0.4841967980069147,0.7166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,0.04894117647058823
1.7036854027002488,1.0788901551738928,1.6846613966850565,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,5,0.10117647058823528
-1.3305314751743595,-0.8795679356262134,-0.8734714981171743,0.75,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,0.27058823529411763
0.31994913421897153,0.6258140296902863,0.38415808145040287,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,0.030117647058823527
1.7370284453142555,1.1227362318335967,1.6846613966850565,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,5,0.3407058823529412
-1.5139182095513963,-0.7187989878739661,-1.059257686007839,0.4666666666666666,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,0.27152941176470585
0.3366206555259748,0.8011983363291016,-0.10174425610979744,0.3833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,0.013176470588235293
1.6036562748582293,1.3273512562455478,0.884351664232962,0.2333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,5,0.24188235294117644
-1.2305023473323395,-1.3326440611098203,-0.902053988561892,0.8666666666666667,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3,0.23388235294117646
0.11989087853493122,-0.04649247909183994,0.54136177889635,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4,0.10117647058823528
1.7370284453142555,0.7135061830096937,2.070525017688745,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,5,0.0616470588235294
